time_s,edge_id,pos_on_edge_m,velocity_mps,odometer_m,cumulative_energy_kwh,regen_energy_kwh,fuel_consumption_l,passengers,throttle,brake
59.100000,e1,649.763,11.2999,649.763,8.109894,0.000000,0.0000,0,0.0000,0.3500
59.200000,e1,650.896,11.3547,650.896,8.130690,0.000000,0.0000,0,0.2000,0.0000
59.300000,e1,652.028,11.2874,652.028,8.130690,0.000000,0.0000,0,0.0000,0.3500
59.400000,e1,653.160,11.3422,653.160,8.151464,0.000000,0.0000,0,0.2000,0.0000
59.500000,e1,654.291,11.2749,654.291,8.151464,0.000000,0.0000,0,0.0000,0.3500
59.600000,e1,655.421,11.3297,655.421,8.172219,0.000000,0.0000,0,0.2000,0.0000
59.700000,e1,656.557,11.3845,656.557,8.193062,0.000000,0.0000,0,0.2000,0.0000
59.800000,e1,657.692,11.3172,657.692,8.193062,0.000000,0.0000,0,0.0000,0.3500
59.900000,e1,658.826,11.3720,658.826,8.213885,0.000000,0.0000,0,0.2000,0.0000
60.000000,e1,659.960,11.3047,659.960,8.213885,0.000000,0.0000,0,0.0000,0.3500
60.100000,e1,661.093,11.3595,661.093,8.234688,0.000000,0.0000,0,0.2000,0.0000
60.200000,e1,662.226,11.2922,662.226,8.234688,0.000000,0.0000,0,0.0000,0.3500
60.300000,e1,663.358,11.3470,663.358,8.255471,0.000000,0.0000,0,0.2000,0.0000
60.400000,e1,664.489,11.2797,664.489,8.255471,0.000000,0.0000,0,0.0000,0.3500
60.500000,e1,665.620,11.3346,665.620,8.276233,0.000000,0.0000,0,0.2000,0.0000
60.600000,e1,666.750,11.2673,666.750,8.276233,0.000000,0.0000,0,0.0000,0.3500
60.700000,e1,667.879,11.3221,667.879,8.296976,0.000000,0.0000,0,0.2000,0.0000
60.800000,e1,669.014,11.3769,669.014,8.317807,0.000000,0.0000,0,0.2000,0.0000
60.900000,e1,670.149,11.3096,670.149,8.317807,0.000000,0.0000,0,0.0000,0.3500
61.000000,e1,671.282,11.3644,671.282,8.338617,0.000000,0.0000,0,0.2000,0.0000
61.100000,e1,672.415,11.2971,672.415,8.338617,0.000000,0.0000,0,0.0000,0.3500
61.200000,e1,673.548,11.3519,673.548,8.359408,0.000000,0.0000,0,0.2000,0.0000
61.300000,e1,674.680,11.2846,674.680,8.359408,0.000000,0.0000,0,0.0000,0.3500
61.400000,e1,675.811,11.3394,675.811,8.380178,0.000000,0.0000,0,0.2000,0.0000
61.500000,e1,676.941,11.2721,676.941,8.380178,0.000000,0.0000,0,0.0000,0.3500
61.600000,e1,678.071,11.3269,678.071,8.400928,0.000000,0.0000,0,0.2000,0.0000
61.700000,e1,679.207,11.3817,679.207,8.421767,0.000000,0.0000,0,0.2000,0.0000
61.800000,e1,680.342,11.3144,680.342,8.421767,0.000000,0.0000,0,0.0000,0.3500
61.900000,e1,681.476,11.3692,681.476,8.442586,0.000000,0.0000,0,0.2000,0.0000
62.000000,e1,682.609,11.3019,682.609,8.442586,0.000000,0.0000,0,0.0000,0.3500
62.100000,e1,683.742,11.3567,683.742,8.463384,0.000000,0.0000,0,0.2000,0.0000
62.200000,e1,684.875,11.2894,684.875,8.463384,0.000000,0.0000,0,0.0000,0.3500
62.300000,e1,686.006,11.3442,686.006,8.484162,0.000000,0.0000,0,0.2000,0.0000
62.400000,e1,687.137,11.2769,687.137,8.484162,0.000000,0.0000,0,0.0000,0.3500
62.500000,e1,688.268,11.3318,688.268,8.504920,0.000000,0.0000,0,0.2000,0.0000
62.600000,e1,689.404,11.3865,689.404,8.525766,0.000000,0.0000,0,0.2000,0.0000
62.700000,e1,690.539,11.3192,690.539,8.525766,0.000000,0.0000,0,0.0000,0.3500
62.800000,e1,691.674,11.3740,691.674,8.546593,0.000000,0.0000,0,0.2000,0.0000
62.900000,e1,692.808,11.3067,692.808,8.546593,0.000000,0.0000,0,0.0000,0.3500
63.000000,e1,693.941,11.3615,693.941,8.567399,0.000000,0.0000,0,0.2000,0.0000
63.100000,e1,695.074,11.2942,695.074,8.567399,0.000000,0.0000,0,0.0000,0.3500
63.200000,e1,696.206,11.3490,696.206,8.588185,0.000000,0.0000,0,0.2000,0.0000
63.300000,e1,697.338,11.2818,697.338,8.588185,0.000000,0.0000,0,0.0000,0.3500
63.400000,e1,698.469,11.3366,698.469,8.608950,0.000000,0.0000,0,0.2000,0.0000
63.500000,e1,699.599,11.2693,699.599,8.608950,0.000000,0.0000,0,0.0000,0.3500
63.600000,e1,700.728,11.3241,700.728,8.629696,0.000000,0.0000,0,0.2000,0.0000
63.700000,e1,701.864,11.3789,701.864,8.650530,0.000000,0.0000,0,0.2000,0.0000
63.800000,e1,702.998,11.3116,702.998,8.650530,0.000000,0.0000,0,0.0000,0.3500
63.900000,e1,704.132,11.3664,704.132,8.671344,0.000000,0.0000,0,0.2000,0.0000
64.000000,e1,705.265,11.2991,705.265,8.671344,0.000000,0.0000,0,0.0000,0.3500
64.100000,e1,706.398,11.3539,706.398,8.692138,0.000000,0.0000,0,0.2000,0.0000
64.200000,e1,707.530,11.2866,707.530,8.692138,0.000000,0.0000,0,0.0000,0.3500
64.300000,e1,708.661,11.3414,708.661,8.712911,0.000000,0.0000,0,0.2000,0.0000
64.400000,e1,709.792,11.2741,709.792,8.712911,0.000000,0.0000,0,0.0000,0.3500
64.500000,e1,710.922,11.3289,710.922,8.733665,0.000000,0.0000,0,0.2000,0.0000
64.600000,e1,712.058,11.3837,712.058,8.754507,0.000000,0.0000,0,0.2000,0.0000
64.700000,e1,713.193,11.3164,713.193,8.754507,0.000000,0.0000,0,0.0000,0.3500
64.800000,e1,714.327,11.3712,714.327,8.775328,0.000000,0.0000,0,0.2000,0.0000
64.900000,e1,715.461,11.3039,715.461,8.775328,0.000000,0.0000,0,0.0000,0.3500
65.000000,e1,716.594,11.3587,716.594,8.796130,0.000000,0.0000,0,0.2000,0.0000
65.100000,e1,717.727,11.2914,717.727,8.796130,0.000000,0.0000,0,0.0000,0.3500
65.200000,e1,718.859,11.3462,718.859,8.816911,0.000000,0.0000,0,0.2000,0.0000
65.300000,e1,719.990,11.2789,719.990,8.816911,0.000000,0.0000,0,0.0000,0.3500
65.400000,e1,721.121,11.3338,721.121,8.837673,0.000000,0.0000,0,0.2000,0.0000
65.500000,e1,722.251,11.2665,722.251,8.837673,0.000000,0.0000,0,0.0000,0.3500
65.600000,e1,723.380,11.3213,723.380,8.858414,0.000000,0.0000,0,0.2000,0.0000
65.700000,e1,724.515,11.3761,724.515,8.879243,0.000000,0.0000,0,0.2000,0.0000
65.800000,e1,725.649,11.3088,725.649,8.879243,0.000000,0.0000,0,0.0000,0.3500
65.900000,e1,726.783,11.3636,726.783,8.900053,0.000000,0.0000,0,0.2000,0.0000
66.000000,e1,727.916,11.2963,727.916,8.900053,0.000000,0.0000,0,0.0000,0.3500
66.100000,e1,729.048,11.3511,729.048,8.920842,0.000000,0.0000,0,0.2000,0.0000
66.200000,e1,730.180,11.2838,730.180,8.920842,0.000000,0.0000,0,0.0000,0.3500
66.300000,e1,731.311,11.3386,731.311,8.941611,0.000000,0.0000,0,0.2000,0.0000
66.400000,e1,732.441,11.2713,732.441,8.941611,0.000000,0.0000,0,0.0000,0.3500
66.500000,e1,733.571,11.3261,733.571,8.962360,0.000000,0.0000,0,0.2000,0.0000
66.600000,e1,734.707,11.3809,734.707,8.983197,0.000000,0.0000,0,0.2000,0.0000
66.700000,e1,735.841,11.3136,735.841,8.983197,0.000000,0.0000,0,0.0000,0.3500
66.800000,e1,736.975,11.3684,736.975,9.004014,0.000000,0.0000,0,0.2000,0.0000
66.900000,e1,738.109,11.3011,738.109,9.004014,0.000000,0.0000,0,0.0000,0.3500
67.000000,e1,739.242,11.3559,739.242,9.024811,0.000000,0.0000,0,0.2000,0.0000
67.100000,e1,740.374,11.2886,740.374,9.024811,0.000000,0.0000,0,0.0000,0.3500
67.200000,e1,741.506,11.3434,741.506,9.045588,0.000000,0.0000,0,0.2000,0.0000
67.300000,e1,742.637,11.2761,742.637,9.045588,0.000000,0.0000,0,0.0000,0.3500
67.400000,e1,743.767,11.3310,743.767,9.066345,0.000000,0.0000,0,0.2000,0.0000
67.500000,e1,744.903,11.3857,744.903,9.087190,0.000000,0.0000,0,0.2000,0.0000
67.600000,e1,746.038,11.3184,746.038,9.087190,0.000000,0.0000,0,0.0000,0.3500
67.700000,e1,747.173,11.3732,747.173,9.108015,0.000000,0.0000,0,0.2000,0.0000
67.800000,e1,748.306,11.3059,748.306,9.108015,0.000000,0.0000,0,0.0000,0.3500
67.900000,e1,749.440,11.3607,749.440,9.128820,0.000000,0.0000,0,0.2000,0.0000
68.000000,e1,750.573,11.2934,750.573,9.128820,0.000000,0.0000,0,0.0000,0.3500
68.100000,e1,751.705,11.3482,751.705,9.149604,0.000000,0.0000,0,0.2000,0.0000
68.200000,e1,752.836,11.2810,752.836,9.149604,0.000000,0.0000,0,0.0000,0.3500
68.300000,e1,753.967,11.3358,753.967,9.170369,0.000000,0.0000,0,0.2000,0.0000
68.400000,e1,755.097,11.2685,755.097,9.170369,0.000000,0.0000,0,0.0000,0.3500
68.500000,e1,756.227,11.3233,756.227,9.191113,0.000000,0.0000,0,0.2000,0.0000
68.600000,e1,757.362,11.3781,757.362,9.211946,0.000000,0.0000,0,0.2000,0.0000
68.700000,e1,758.496,11.3108,758.496,9.211946,0.000000,0.0000,0,0.0000,0.3500
68.800000,e1,759.630,11.3656,759.630,9.232759,0.000000,0.0000,0,0.2000,0.0000
68.900000,e1,760.763,11.2983,760.763,9.232759,0.000000,0.0000,0,0.0000,0.3500
69.000000,e1,761.896,11.3531,761.896,9.253551,0.000000,0.0000,0,0.2000,0.0000
69.100000,e1,763.028,11.2858,763.028,9.253551,0.000000,0.0000,0,0.0000,0.3500
69.200000,e1,764.159,11.3406,764.159,9.274323,0.000000,0.0000,0,0.2000,0.0000
69.300000,e1,765.290,11.2733,765.290,9.274323,0.000000,0.0000,0,0.0000,0.3500
69.400000,e1,766.420,11.3281,766.420,9.295076,0.000000,0.0000,0,0.2000,0.0000
69.500000,e1,767.555,11.3829,767.555,9.315916,0.000000,0.0000,0,0.2000,0.0000
69.600000,e1,768.690,11.3156,768.690,9.315916,0.000000,0.0000,0,0.0000,0.3500
69.700000,e1,769.825,11.3704,769.825,9.336737,0.000000,0.0000,0,0.2000,0.0000
69.800000,e1,770.958,11.3031,770.958,9.336737,0.000000,0.0000,0,0.0000,0.3500
69.900000,e1,772.091,11.3579,772.091,9.357537,0.000000,0.0000,0,0.2000,0.0000
70.000000,e1,773.224,11.2906,773.224,9.357537,0.000000,0.0000,0,0.0000,0.3500
70.100000,e1,774.356,11.3454,774.356,9.378317,0.000000,0.0000,0,0.2000,0.0000
70.200000,e1,775.487,11.2781,775.487,9.378317,0.000000,0.0000,0,0.0000,0.3500
70.300000,e1,776.617,11.3330,776.617,9.399077,0.000000,0.0000,0,0.2000,0.0000
70.400000,e1,777.753,11.3877,777.753,9.419925,0.000000,0.0000,0,0.2000,0.0000
70.500000,e1,778.889,11.3204,778.889,9.419925,0.000000,0.0000,0,0.0000,0.3500
70.600000,e1,780.024,11.3752,780.024,9.440754,0.000000,0.0000,0,0.2000,0.0000
70.700000,e1,781.158,11.3079,781.158,9.440754,0.000000,0.0000,0,0.0000,0.3500
70.800000,e1,782.291,11.3627,782.291,9.461562,0.000000,0.0000,0,0.2000,0.0000
70.900000,e1,783.424,11.2954,783.424,9.461562,0.000000,0.0000,0,0.0000,0.3500
71.000000,e1,784.556,11.3502,784.556,9.482349,0.000000,0.0000,0,0.2000,0.0000
71.100000,e1,785.688,11.2829,785.688,9.482349,0.000000,0.0000,0,0.0000,0.3500
71.200000,e1,786.819,11.3378,786.819,9.503117,0.000000,0.0000,0,0.2000,0.0000
71.300000,e1,787.950,11.2705,787.950,9.503117,0.000000,0.0000,0,0.0000,0.3500
71.400000,e1,789.079,11.3253,789.079,9.523865,0.000000,0.0000,0,0.2000,0.0000
71.500000,e1,790.215,11.3801,790.215,9.544701,0.000000,0.0000,0,0.2000,0.0000
71.600000,e1,791.349,11.3128,791.349,9.544701,0.000000,0.0000,0,0.0000,0.3500
71.700000,e1,792.483,11.3676,792.483,9.565516,0.000000,0.0000,0,0.2000,0.0000
71.800000,e1,793.617,11.3003,793.617,9.565516,0.000000,0.0000,0,0.0000,0.3500
71.900000,e1,794.749,11.3551,794.749,9.586312,0.000000,0.0000,0,0.2000,0.0000
72.000000,e1,795.882,11.2878,795.882,9.586312,0.000000,0.0000,0,0.0000,0.3500
72.100000,e1,797.013,11.3426,797.013,9.607088,0.000000,0.0000,0,0.2000,0.0000
72.200000,e1,798.144,11.2753,798.144,9.607088,0.000000,0.0000,0,0.0000,0.3500
72.300000,e1,799.274,11.3301,799.274,9.627843,0.000000,0.0000,0,0.2000,0.0000
72.400000,e1,800.410,11.3849,800.410,9.648687,0.000000,0.0000,0,0.2000,0.0000
72.500000,e1,801.545,11.3176,801.545,9.648687,0.000000,0.0000,0,0.0000,0.3500
72.600000,e1,802.680,11.3724,802.680,9.669510,0.000000,0.0000,0,0.2000,0.0000
72.700000,e1,803.813,11.3051,803.813,9.669510,0.000000,0.0000,0,0.0000,0.3500
72.800000,e1,804.947,11.3599,804.947,9.690314,0.000000,0.0000,0,0.2000,0.0000
72.900000,e1,806.079,11.2926,806.079,9.690314,0.000000,0.0000,0,0.0000,0.3500
73.000000,e1,807.211,11.3474,807.211,9.711097,0.000000,0.0000,0,0.2000,0.0000
73.100000,e1,808.343,11.2801,808.343,9.711097,0.000000,0.0000,0,0.0000,0.3500
73.200000,e1,809.473,11.3349,809.473,9.731860,0.000000,0.0000,0,0.2000,0.0000
73.300000,e1,810.604,11.2676,810.604,9.731860,0.000000,0.0000,0,0.0000,0.3500
73.400000,e1,811.733,11.3225,811.733,9.752603,0.000000,0.0000,0,0.2000,0.0000
73.500000,e1,812.868,11.3773,812.868,9.773435,0.000000,0.0000,0,0.2000,0.0000
73.600000,e1,814.002,11.3100,814.002,9.773435,0.000000,0.0000,0,0.0000,0.3500
73.700000,e1,815.136,11.3648,815.136,9.794246,0.000000,0.0000,0,0.2000,0.0000
73.800000,e1,816.269,11.2975,816.269,9.794246,0.000000,0.0000,0,0.0000,0.3500
73.900000,e1,817.402,11.3523,817.402,9.815037,0.000000,0.0000,0,0.2000,0.0000
74.000000,e1,818.534,11.2850,818.534,9.815037,0.000000,0.0000,0,0.0000,0.3500
74.100000,e1,819.665,11.3398,819.665,9.835808,0.000000,0.0000,0,0.2000,0.0000
74.200000,e1,820.796,11.2725,820.796,9.835808,0.000000,0.0000,0,0.0000,0.3500
74.300000,e1,821.925,11.3273,821.925,9.856559,0.000000,0.0000,0,0.2000,0.0000
74.400000,e1,823.061,11.3821,823.061,9.877398,0.000000,0.0000,0,0.2000,0.0000
74.500000,e1,824.196,11.3148,824.196,9.877398,0.000000,0.0000,0,0.0000,0.3500
74.600000,e1,825.330,11.3696,825.330,9.898217,0.000000,0.0000,0,0.2000,0.0000
74.700000,e1,826.464,11.3023,826.464,9.898217,0.000000,0.0000,0,0.0000,0.3500
74.800000,e1,827.597,11.3571,827.597,9.919016,0.000000,0.0000,0,0.2000,0.0000
74.900000,e1,828.729,11.2898,828.729,9.919016,0.000000,0.0000,0,0.0000,0.3500
75.000000,e1,829.861,11.3446,829.861,9.939795,0.000000,0.0000,0,0.2000,0.0000
75.100000,e1,830.992,11.2773,830.992,9.939795,0.000000,0.0000,0,0.0000,0.3500
75.200000,e1,832.122,11.3321,832.122,9.960554,0.000000,0.0000,0,0.2000,0.0000
75.300000,e1,833.258,11.3869,833.258,9.981401,0.000000,0.0000,0,0.2000,0.0000
75.400000,e1,834.394,11.3196,834.394,9.981401,0.000000,0.0000,0,0.0000,0.3500
75.500000,e1,835.528,11.3744,835.528,10.002227,0.000000,0.0000,0,0.2000,0.0000
75.600000,e1,836.662,11.3071,836.662,10.002227,0.000000,0.0000,0,0.0000,0.3500
75.700000,e1,837.796,11.3619,837.796,10.023034,0.000000,0.0000,0,0.2000,0.0000
75.800000,e1,838.929,11.2946,838.929,10.023034,0.000000,0.0000,0,0.0000,0.3500
75.900000,e1,840.061,11.3494,840.061,10.043821,0.000000,0.0000,0,0.2000,0.0000
76.000000,e1,841.192,11.2821,841.192,10.043821,0.000000,0.0000,0,0.0000,0.3500
76.100000,e1,842.323,11.3369,842.323,10.064587,0.000000,0.0000,0,0.2000,0.0000
76.200000,e1,843.454,11.2696,843.454,10.064587,0.000000,0.0000,0,0.0000,0.3500
76.300000,e1,844.583,11.3245,844.583,10.085333,0.000000,0.0000,0,0.2000,0.0000
76.400000,e1,845.719,11.3793,845.719,10.106168,0.000000,0.0000,0,0.2000,0.0000
76.500000,e1,846.853,11.3120,846.853,10.106168,0.000000,0.0000,0,0.0000,0.3500
76.600000,e1,847.987,11.3667,847.987,10.126982,0.000000,0.0000,0,0.2000,0.0000
76.700000,e1,849.120,11.2995,849.120,10.126982,0.000000,0.0000,0,0.0000,0.3500
76.800000,e1,850.253,11.3543,850.253,10.147777,0.000000,0.0000,0,0.2000,0.0000
76.900000,e1,851.385,11.2870,851.385,10.147777,0.000000,0.0000,0,0.0000,0.3500
77.000000,e1,852.517,11.3418,852.517,10.168551,0.000000,0.0000,0,0.2000,0.0000
77.100000,e1,853.647,11.2745,853.647,10.168551,0.000000,0.0000,0,0.0000,0.3500
77.200000,e1,854.778,11.3293,854.778,10.189305,0.000000,0.0000,0,0.2000,0.0000
77.300000,e1,855.913,11.3841,855.913,10.210148,0.000000,0.0000,0,0.2000,0.0000
77.400000,e1,857.048,11.3168,857.048,10.210148,0.000000,0.0000,0,0.0000,0.3500
77.500000,e1,858.183,11.3716,858.183,10.230970,0.000000,0.0000,0,0.2000,0.0000
77.600000,e1,859.316,11.3043,859.316,10.230970,0.000000,0.0000,0,0.0000,0.3500
77.700000,e1,860.450,11.3591,860.450,10.251772,0.000000,0.0000,0,0.2000,0.0000
77.800000,e1,861.582,11.2918,861.582,10.251772,0.000000,0.0000,0,0.0000,0.3500
77.900000,e1,862.714,11.3466,862.714,10.272554,0.000000,0.0000,0,0.2000,0.0000
78.000000,e1,863.845,11.2793,863.845,10.272554,0.000000,0.0000,0,0.0000,0.3500
78.100000,e1,864.976,11.3341,864.976,10.293316,0.000000,0.0000,0,0.2000,0.0000
78.200000,e1,866.106,11.2668,866.106,10.293316,0.000000,0.0000,0,0.0000,0.3500
78.300000,e1,867.235,11.3217,867.235,10.314057,0.000000,0.0000,0,0.2000,0.0000
78.400000,e1,868.370,11.3764,868.370,10.334888,0.000000,0.0000,0,0.2000,0.0000
78.500000,e1,869.505,11.3091,869.505,10.334888,0.000000,0.0000,0,0.0000,0.3500
78.600000,e1,870.638,11.3639,870.638,10.355697,0.000000,0.0000,0,0.2000,0.0000
78.700000,e1,871.771,11.2966,871.771,10.355697,0.000000,0.0000,0,0.0000,0.3500
78.800000,e1,872.904,11.3514,872.904,10.376487,0.000000,0.0000,0,0.2000,0.0000
78.900000,e1,874.036,11.2842,874.036,10.376487,0.000000,0.0000,0,0.0000,0.3500
79.000000,e1,875.167,11.3390,875.167,10.397257,0.000000,0.0000,0,0.2000,0.0000
79.100000,e1,876.297,11.2717,876.297,10.397257,0.000000,0.0000,0,0.0000,0.3500
79.200000,e1,877.427,11.3265,877.427,10.418006,0.000000,0.0000,0,0.2000,0.0000
79.300000,e1,878.563,11.3813,878.563,10.438844,0.000000,0.0000,0,0.2000,0.0000
79.400000,e1,879.697,11.3140,879.697,10.438844,0.000000,0.0000,0,0.0000,0.3500
79.500000,e1,880.831,11.3688,880.831,10.459662,0.000000,0.0000,0,0.2000,0.0000
79.600000,e1,881.965,11.3015,881.965,10.459662,0.000000,0.0000,0,0.0000,0.3500
79.700000,e1,883.098,11.3563,883.098,10.480460,0.000000,0.0000,0,0.2000,0.0000
79.800000,e1,884.230,11.2890,884.230,10.480460,0.000000,0.0000,0,0.0000,0.3500
79.900000,e1,885.362,11.3438,885.362,10.501237,0.000000,0.0000,0,0.2000,0.0000
80.000000,e1,886.493,11.2765,886.493,10.501237,0.000000,0.0000,0,0.0000,0.3500
80.100000,e1,887.623,11.3313,887.623,10.521994,0.000000,0.0000,0,0.2000,0.0000
80.200000,e1,888.759,11.3861,888.759,10.542840,0.000000,0.0000,0,0.2000,0.0000
80.300000,e1,889.894,11.3188,889.894,10.542840,0.000000,0.0000,0,0.0000,0.3500
80.400000,e1,891.029,11.3736,891.029,10.563666,0.000000,0.0000,0,0.2000,0.0000
80.500000,e1,892.163,11.3063,892.163,10.563666,0.000000,0.0000,0,0.0000,0.3500
80.600000,e1,893.296,11.3611,893.296,10.584471,0.000000,0.0000,0,0.2000,0.0000
80.700000,e1,894.429,11.2938,894.429,10.584471,0.000000,0.0000,0,0.0000,0.3500
80.800000,e1,895.561,11.3486,895.561,10.605256,0.000000,0.0000,0,0.2000,0.0000
80.900000,e1,896.693,11.2813,896.693,10.605256,0.000000,0.0000,0,0.0000,0.3500
81.000000,e1,897.823,11.3361,897.823,10.626021,0.000000,0.0000,0,0.2000,0.0000
81.100000,e1,898.954,11.2688,898.954,10.626021,0.000000,0.0000,0,0.0000,0.3500
81.200000,e1,900.083,11.3237,900.083,10.646766,0.000000,0.0000,0,0.2000,0.0000
81.300000,e1,901.218,11.3784,901.218,10.667600,0.000000,0.0000,0,0.2000,0.0000
81.400000,e1,902.353,11.3112,902.353,10.667600,0.000000,0.0000,0,0.0000,0.3500
81.500000,e1,903.487,11.3659,903.487,10.688413,0.000000,0.0000,0,0.2000,0.0000
81.600000,e1,904.620,11.2987,904.620,10.688413,0.000000,0.0000,0,0.0000,0.3500
81.700000,e1,905.753,11.3535,905.753,10.709206,0.000000,0.0000,0,0.2000,0.0000
81.800000,e1,906.885,11.2862,906.885,10.709206,0.000000,0.0000,0,0.0000,0.3500
81.900000,e1,908.016,11.3410,908.016,10.729979,0.000000,0.0000,0,0.2000,0.0000
82.000000,e1,909.147,11.2737,909.147,10.729979,0.000000,0.0000,0,0.0000,0.3500
82.100000,e1,910.277,11.3285,910.277,10.750732,0.000000,0.0000,0,0.2000,0.0000
82.200000,e1,911.412,11.3833,911.412,10.771573,0.000000,0.0000,0,0.2000,0.0000
82.300000,e1,912.547,11.3160,912.547,10.771573,0.000000,0.0000,0,0.0000,0.3500
82.400000,e1,913.682,11.3708,913.682,10.792394,0.000000,0.0000,0,0.2000,0.0000
82.500000,e1,914.815,11.3035,914.815,10.792394,0.000000,0.0000,0,0.0000,0.3500
82.600000,e1,915.948,11.3583,915.948,10.813195,0.000000,0.0000,0,0.2000,0.0000
82.700000,e1,917.081,11.2910,917.081,10.813195,0.000000,0.0000,0,0.0000,0.3500
82.800000,e1,918.213,11.3458,918.213,10.833975,0.000000,0.0000,0,0.2000,0.0000
82.900000,e1,919.344,11.2785,919.344,10.833975,0.000000,0.0000,0,0.0000,0.3500
83.000000,e1,920.475,11.3333,920.475,10.854736,0.000000,0.0000,0,0.2000,0.0000
83.100000,e1,921.611,11.3881,921.611,10.875585,0.000000,0.0000,0,0.2000,0.0000
83.200000,e1,922.746,11.3208,922.746,10.875585,0.000000,0.0000,0,0.0000,0.3500
83.300000,e1,923.881,11.3756,923.881,10.896414,0.000000,0.0000,0,0.2000,0.0000
83.400000,e1,925.015,11.3083,925.015,10.896414,0.000000,0.0000,0,0.0000,0.3500
83.500000,e1,926.149,11.3631,926.149,10.917222,0.000000,0.0000,0,0.2000,0.0000
83.600000,e1,927.282,11.2958,927.282,10.917222,0.000000,0.0000,0,0.0000,0.3500
83.700000,e1,928.414,11.3506,928.414,10.938011,0.000000,0.0000,0,0.2000,0.0000
83.800000,e1,929.546,11.2833,929.546,10.938011,0.000000,0.0000,0,0.0000,0.3500
83.900000,e1,930.677,11.3381,930.677,10.958779,0.000000,0.0000,0,0.2000,0.0000
84.000000,e1,931.807,11.2708,931.807,10.958779,0.000000,0.0000,0,0.0000,0.3500
84.100000,e1,932.937,11.3256,932.937,10.979527,0.000000,0.0000,0,0.2000,0.0000
84.200000,e1,934.072,11.3804,934.072,11.000364,0.000000,0.0000,0,0.2000,0.0000
84.300000,e1,935.207,11.3131,935.207,11.000364,0.000000,0.0000,0,0.0000,0.3500
84.400000,e1,936.341,11.3679,936.341,11.021180,0.000000,0.0000,0,0.2000,0.0000
84.500000,e1,937.474,11.3006,937.474,11.021180,0.000000,0.0000,0,0.0000,0.3500
84.600000,e1,938.607,11.3554,938.607,11.041976,0.000000,0.0000,0,0.2000,0.0000
84.700000,e1,939.739,11.2881,939.739,11.041976,0.000000,0.0000,0,0.0000,0.3500
84.800000,e1,940.871,11.3430,940.871,11.062752,0.000000,0.0000,0,0.2000,0.0000
84.900000,e1,942.002,11.2757,942.002,11.062752,0.000000,0.0000,0,0.0000,0.3500
85.000000,e1,943.132,11.3305,943.132,11.083508,0.000000,0.0000,0,0.2000,0.0000
85.100000,e1,944.268,11.3853,944.268,11.104353,0.000000,0.0000,0,0.2000,0.0000
85.200000,e1,945.403,11.3180,945.403,11.104353,0.000000,0.0000,0,0.0000,0.3500
85.300000,e1,946.538,11.3728,946.538,11.125177,0.000000,0.0000,0,0.2000,0.0000
85.400000,e1,947.672,11.3055,947.672,11.125177,0.000000,0.0000,0,0.0000,0.3500
85.500000,e1,948.805,11.3603,948.805,11.145981,0.000000,0.0000,0,0.2000,0.0000
85.600000,e1,949.938,11.2930,949.938,11.145981,0.000000,0.0000,0,0.0000,0.3500
85.700000,e1,951.070,11.3478,951.070,11.166765,0.000000,0.0000,0,0.2000,0.0000
85.800000,e1,952.201,11.2805,952.201,11.166765,0.000000,0.0000,0,0.0000,0.3500
85.900000,e1,953.332,11.3353,953.332,11.187529,0.000000,0.0000,0,0.2000,0.0000
86.000000,e1,954.462,11.2680,954.462,11.187529,0.000000,0.0000,0,0.0000,0.3500
86.100000,e1,955.592,11.3228,955.592,11.208272,0.000000,0.0000,0,0.2000,0.0000
86.200000,e1,956.727,11.3776,956.727,11.229104,0.000000,0.0000,0,0.2000,0.0000
86.300000,e1,957.861,11.3103,957.861,11.229104,0.000000,0.0000,0,0.0000,0.3500
86.400000,e1,958.995,11.3651,958.995,11.249916,0.000000,0.0000,0,0.2000,0.0000
86.500000,e1,960.128,11.2978,960.128,11.249916,0.000000,0.0000,0,0.0000,0.3500
86.600000,e1,961.260,11.3526,961.260,11.270708,0.000000,0.0000,0,0.2000,0.0000
86.700000,e1,962.392,11.2853,962.392,11.270708,0.000000,0.0000,0,0.0000,0.3500
86.800000,e1,963.524,11.3401,963.524,11.291479,0.000000,0.0000,0,0.2000,0.0000
86.900000,e1,964.654,11.2728,964.654,11.291479,0.000000,0.0000,0,0.0000,0.3500
87.000000,e1,965.784,11.3277,965.784,11.312231,0.000000,0.0000,0,0.2000,0.0000
87.100000,e1,966.920,11.3824,966.920,11.333070,0.000000,0.0000,0,0.2000,0.0000
87.200000,e1,968.055,11.3152,968.055,11.333070,0.000000,0.0000,0,0.0000,0.3500
87.300000,e1,969.189,11.3699,969.189,11.353890,0.000000,0.0000,0,0.2000,0.0000
87.400000,e1,970.323,11.3026,970.323,11.353890,0.000000,0.0000,0,0.0000,0.3500
87.500000,e1,971.456,11.3574,971.456,11.374690,0.000000,0.0000,0,0.2000,0.0000
87.600000,e1,972.588,11.2902,972.588,11.374690,0.000000,0.0000,0,0.0000,0.3500
87.700000,e1,973.720,11.3450,973.720,11.395469,0.000000,0.0000,0,0.2000,0.0000
87.800000,e1,974.851,11.2777,974.851,11.395469,0.000000,0.0000,0,0.0000,0.3500
87.900000,e1,975.981,11.3325,975.981,11.416228,0.000000,0.0000,0,0.2000,0.0000
88.000000,e1,977.117,11.3873,977.117,11.437076,0.000000,0.0000,0,0.2000,0.0000
